holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,year,hour,day_of_week,day_of_month,month_name,is_weekend,day_type,month_year
No Holiday,294.71,0.0,0.0,44,clouds,scattered clouds,2013-08-25 06:00:00,1185,8,2013,6,6,25,August,True,Weekend,2013-08
No Holiday,294.64,0.0,0.0,44,clouds,scattered clouds,2013-08-25 07:00:00,1803,8,2013,7,6,25,August,True,Weekend,2013-08
No Holiday,294.89,0.0,0.0,44,clouds,scattered clouds,2013-08-25 08:00:00,2687,8,2013,8,6,25,August,True,Weekend,2013-08
No Holiday,295.91,0.0,0.0,36,thunderstorm,proximity thunderstorm,2013-08-25 09:00:00,3341,8,2013,9,6,25,August,True,Weekend,2013-08
No Holiday,297.84,0.0,0.0,36,clouds,scattered clouds,2013-08-25 10:00:00,4028,8,2013,10,6,25,August,True,Weekend,2013-08
No Holiday,299.9,0.0,0.0,36,clouds,scattered clouds,2013-08-25 11:00:00,4290,8,2013,11,6,25,August,True,Weekend,2013-08
No Holiday,301.41,0.0,0.0,56,clouds,broken clouds,2013-08-25 12:00:00,4851,8,2013,12,6,25,August,True,Weekend,2013-08
No Holiday,302.7,0.0,0.0,56,clouds,broken clouds,2013-08-25 13:00:00,4751,8,2013,13,6,25,August,True,Weekend,2013-08
No Holiday,303.45,0.0,0.0,56,clouds,broken clouds,2013-08-25 14:00:00,4723,8,2013,14,6,25,August,True,Weekend,2013-08
No Holiday,304.21,0.0,0.0,36,clouds,scattered clouds,2013-08-25 15:00:00,4588,8,2013,15,6,25,August,True,Weekend,2013-08
No Holiday,304.28,0.0,0.0,24,clouds,few clouds,2013-08-25 16:00:00,4517,8,2013,16,6,25,August,True,Weekend,2013-08
No Holiday,303.75,0.0,0.0,24,clouds,few clouds,2013-08-25 17:00:00,4449,8,2013,17,6,25,August,True,Weekend,2013-08
No Holiday,302.99,0.0,0.0,0,clear,sky is clear,2013-08-25 18:00:00,4127,8,2013,18,6,25,August,True,Weekend,2013-08
No Holiday,301.8,0.0,0.0,0,clear,sky is clear,2013-08-25 19:00:00,3503,8,2013,19,6,25,August,True,Weekend,2013-08
No Holiday,301.1,0.0,0.0,0,clear,sky is clear,2013-08-25 20:00:00,3202,8,2013,20,6,25,August,True,Weekend,2013-08
No Holiday,300.49,0.0,0.0,0,clear,sky is clear,2013-08-25 21:00:00,2727,8,2013,21,6,25,August,True,Weekend,2013-08
No Holiday,300.11,0.0,0.0,0,clear,sky is clear,2013-08-25 22:00:00,2002,8,2013,22,6,25,August,True,Weekend,2013-08
No Holiday,300.11,0.0,0.0,0,clear,sky is clear,2013-08-25 23:00:00,1162,8,2013,23,6,25,August,True,Weekend,2013-08
No Holiday,300.04,0.0,0.0,0,clear,sky is clear,2013-08-26 00:00:00,631,8,2013,0,0,26,August,False,Weekday,2013-08
No Holiday,299.88,0.0,0.0,0,clear,sky is clear,2013-08-26 01:00:00,406,8,2013,1,0,26,August,False,Weekday,2013-08
No Holiday,299.58,0.0,0.0,0,clear,sky is clear,2013-08-26 02:00:00,328,8,2013,2,0,26,August,False,Weekday,2013-08
No Holiday,298.76,0.0,0.0,0,clear,sky is clear,2013-08-26 03:00:00,331,8,2013,3,0,26,August,False,Weekday,2013-08
No Holiday,298.54,0.0,0.0,0,clear,sky is clear,2013-08-26 05:00:00,3020,8,2013,5,0,26,August,False,Weekday,2013-08
No Holiday,298.31,0.0,0.0,0,clear,sky is clear,2013-08-26 06:00:00,5773,8,2013,6,0,26,August,False,Weekday,2013-08
No Holiday,298.09,0.0,0.0,0,clear,sky is clear,2013-08-26 07:00:00,6512,8,2013,7,0,26,August,False,Weekday,2013-08
No Holiday,298.25,0.0,0.0,0,clear,sky is clear,2013-08-26 08:00:00,6219,8,2013,8,0,26,August,False,Weekday,2013-08
No Holiday,299.23,0.0,0.0,0,clear,sky is clear,2013-08-26 09:00:00,5443,8,2013,9,0,26,August,False,Weekday,2013-08
No Holiday,300.15,0.0,0.0,0,clear,sky is clear,2013-08-26 10:00:00,4765,8,2013,10,0,26,August,False,Weekday,2013-08
No Holiday,302.03,0.0,0.0,0,clear,sky is clear,2013-08-26 11:00:00,5140,8,2013,11,0,26,August,False,Weekday,2013-08
No Holiday,305.48,0.0,0.0,0,clear,sky is clear,2013-08-26 13:00:00,5475,8,2013,13,0,26,August,False,Weekday,2013-08
No Holiday,306.2,0.0,0.0,0,clear,sky is clear,2013-08-26 14:00:00,5542,8,2013,14,0,26,August,False,Weekday,2013-08
No Holiday,306.67,0.0,0.0,0,clear,sky is clear,2013-08-26 15:00:00,5750,8,2013,15,0,26,August,False,Weekday,2013-08
No Holiday,307.09,0.0,0.0,0,clear,sky is clear,2013-08-26 16:00:00,6298,8,2013,16,0,26,August,False,Weekday,2013-08
No Holiday,307.0,0.0,0.0,0,clear,sky is clear,2013-08-26 17:00:00,5813,8,2013,17,0,26,August,False,Weekday,2013-08
No Holiday,306.31,0.0,0.0,0,clear,sky is clear,2013-08-26 18:00:00,4520,8,2013,18,0,26,August,False,Weekday,2013-08
No Holiday,305.34,0.0,0.0,0,clear,sky is clear,2013-08-26 19:00:00,3425,8,2013,19,0,26,August,False,Weekday,2013-08
No Holiday,303.82,0.0,0.0,0,clear,sky is clear,2013-08-26 20:00:00,3321,8,2013,20,0,26,August,False,Weekday,2013-08
No Holiday,302.6,0.0,0.0,0,clear,sky is clear,2013-08-26 21:00:00,2550,8,2013,21,0,26,August,False,Weekday,2013-08
No Holiday,301.78,0.0,0.0,0,clear,sky is clear,2013-08-26 22:00:00,1648,8,2013,22,0,26,August,False,Weekday,2013-08
No Holiday,301.02,0.0,0.0,0,clear,sky is clear,2013-08-26 23:00:00,1133,8,2013,23,0,26,August,False,Weekday,2013-08
No Holiday,300.28,0.0,0.0,32,clouds,scattered clouds,2013-08-27 00:00:00,620,8,2013,0,1,27,August,False,Weekday,2013-08
No Holiday,306.24,0.0,0.0,8,clear,sky is clear,2013-08-27 14:00:00,5883,8,2013,14,1,27,August,False,Weekday,2013-08
No Holiday,306.79,0.0,0.0,8,clear,sky is clear,2013-08-27 16:00:00,6653,8,2013,16,1,27,August,False,Weekday,2013-08
No Holiday,302.76,0.0,0.0,0,clear,sky is clear,2013-08-27 21:00:00,2787,8,2013,21,1,27,August,False,Weekday,2013-08
No Holiday,302.47,0.0,0.0,0,clear,sky is clear,2013-08-27 22:00:00,1844,8,2013,22,1,27,August,False,Weekday,2013-08
No Holiday,301.26,0.0,0.0,0,clear,sky is clear,2013-08-27 23:00:00,1185,8,2013,23,1,27,August,False,Weekday,2013-08
No Holiday,300.35,0.0,0.0,8,clear,sky is clear,2013-08-28 00:00:00,628,8,2013,0,2,28,August,False,Weekday,2013-08
No Holiday,300.3,0.0,0.0,8,clear,sky is clear,2013-08-28 01:00:00,363,8,2013,1,2,28,August,False,Weekday,2013-08
No Holiday,300.1,0.0,0.0,8,clear,sky is clear,2013-08-28 02:00:00,318,8,2013,2,2,28,August,False,Weekday,2013-08
No Holiday,299.25,0.0,0.0,0,clear,sky is clear,2013-08-28 03:00:00,365,8,2013,3,2,28,August,False,Weekday,2013-08
No Holiday,302.17,0.0,0.0,1,clear,sky is clear,2013-08-28 10:00:00,4941,8,2013,10,2,28,August,False,Weekday,2013-08
No Holiday,303.08,0.0,0.0,5,clear,sky is clear,2013-08-28 11:00:00,5157,8,2013,11,2,28,August,False,Weekday,2013-08
No Holiday,302.78,0.0,0.0,90,clouds,overcast clouds,2013-08-28 12:00:00,5575,8,2013,12,2,28,August,False,Weekday,2013-08
No Holiday,303.15,0.0,0.0,90,clouds,overcast clouds,2013-08-28 13:00:00,5463,8,2013,13,2,28,August,False,Weekday,2013-08
No Holiday,303.92,0.0,0.0,90,clouds,overcast clouds,2013-08-28 14:00:00,5868,8,2013,14,2,28,August,False,Weekday,2013-08
No Holiday,305.62,0.0,0.0,0,clear,sky is clear,2013-08-28 16:00:00,6760,8,2013,16,2,28,August,False,Weekday,2013-08
No Holiday,299.51,0.0,0.0,0,clear,sky is clear,2013-08-28 22:00:00,1893,8,2013,22,2,28,August,False,Weekday,2013-08
No Holiday,298.29,0.0,0.0,0,clear,sky is clear,2013-08-28 23:00:00,1214,8,2013,23,2,28,August,False,Weekday,2013-08
No Holiday,296.79,0.0,0.0,0,clear,sky is clear,2013-08-29 00:00:00,643,8,2013,0,3,29,August,False,Weekday,2013-08
No Holiday,295.27,0.0,0.0,0,clear,sky is clear,2013-08-29 09:00:00,5533,8,2013,9,3,29,August,False,Weekday,2013-08
No Holiday,298.11,0.0,0.0,0,clear,sky is clear,2013-08-29 10:00:00,5079,8,2013,10,3,29,August,False,Weekday,2013-08
No Holiday,300.9,0.0,0.0,0,clear,sky is clear,2013-08-29 11:00:00,5615,8,2013,11,3,29,August,False,Weekday,2013-08
No Holiday,302.02,0.0,0.0,0,clear,sky is clear,2013-08-29 12:00:00,5833,8,2013,12,3,29,August,False,Weekday,2013-08
No Holiday,303.5,0.0,0.0,0,clear,sky is clear,2013-08-29 14:00:00,6138,8,2013,14,3,29,August,False,Weekday,2013-08
No Holiday,303.38,0.0,0.0,0,clear,sky is clear,2013-08-29 15:00:00,6750,8,2013,15,3,29,August,False,Weekday,2013-08
No Holiday,302.64,0.0,0.0,0,clear,sky is clear,2013-08-29 16:00:00,7023,8,2013,16,3,29,August,False,Weekday,2013-08
No Holiday,301.64,0.0,0.0,0,clear,sky is clear,2013-08-29 17:00:00,6724,8,2013,17,3,29,August,False,Weekday,2013-08
No Holiday,301.09,0.0,0.0,0,clear,sky is clear,2013-08-29 19:00:00,4016,8,2013,19,3,29,August,False,Weekday,2013-08
No Holiday,300.07,0.0,0.0,0,clear,sky is clear,2013-08-29 20:00:00,3325,8,2013,20,3,29,August,False,Weekday,2013-08
No Holiday,297.63,0.0,0.0,48,clouds,scattered clouds,2013-08-29 21:00:00,2959,8,2013,21,3,29,August,False,Weekday,2013-08
No Holiday,296.22,0.0,0.0,48,clouds,scattered clouds,2013-08-29 22:00:00,2150,8,2013,22,3,29,August,False,Weekday,2013-08
No Holiday,295.69,0.0,0.0,48,clouds,scattered clouds,2013-08-29 23:00:00,1459,8,2013,23,3,29,August,False,Weekday,2013-08
No Holiday,295.62,0.0,0.0,24,clouds,few clouds,2013-08-30 00:00:00,773,8,2013,0,4,30,August,False,Weekday,2013-08
No Holiday,295.85,0.0,0.0,24,clouds,few clouds,2013-08-30 01:00:00,458,8,2013,1,4,30,August,False,Weekday,2013-08
No Holiday,295.98,0.0,0.0,24,clouds,few clouds,2013-08-30 02:00:00,377,8,2013,2,4,30,August,False,Weekday,2013-08
No Holiday,295.73,0.0,0.0,80,clouds,broken clouds,2013-08-30 03:00:00,385,8,2013,3,4,30,August,False,Weekday,2013-08
No Holiday,296.37,0.0,0.0,80,clouds,broken clouds,2013-08-30 04:00:00,848,8,2013,4,4,30,August,False,Weekday,2013-08
No Holiday,296.62,0.0,0.0,80,thunderstorm,proximity thunderstorm,2013-08-30 05:00:00,2858,8,2013,5,4,30,August,False,Weekday,2013-08
No Holiday,296.62,0.0,0.0,80,rain,light rain,2013-08-30 05:00:00,2858,8,2013,5,4,30,August,False,Weekday,2013-08
No Holiday,296.53,6.6,0.0,80,rain,heavy intensity rain,2013-08-30 06:00:00,5413,8,2013,6,4,30,August,False,Weekday,2013-08
No Holiday,296.53,6.6,0.0,80,thunderstorm,thunderstorm with light rain,2013-08-30 06:00:00,5413,8,2013,6,4,30,August,False,Weekday,2013-08
No Holiday,296.53,6.6,0.0,80,mist,mist,2013-08-30 06:00:00,5413,8,2013,6,4,30,August,False,Weekday,2013-08
No Holiday,296.34,0.0,0.0,80,mist,mist,2013-08-30 07:00:00,6601,8,2013,7,4,30,August,False,Weekday,2013-08
No Holiday,296.9,0.0,0.0,80,mist,mist,2013-08-30 08:00:00,6042,8,2013,8,4,30,August,False,Weekday,2013-08
No Holiday,297.51,0.0,0.0,80,mist,mist,2013-08-30 09:00:00,5458,8,2013,9,4,30,August,False,Weekday,2013-08
No Holiday,299.36,0.0,0.0,80,haze,haze,2013-08-30 10:00:00,5323,8,2013,10,4,30,August,False,Weekday,2013-08
No Holiday,299.36,0.0,0.0,80,mist,mist,2013-08-30 10:00:00,5323,8,2013,10,4,30,August,False,Weekday,2013-08
No Holiday,299.36,0.0,0.0,80,thunderstorm,proximity thunderstorm,2013-08-30 10:00:00,5323,8,2013,10,4,30,August,False,Weekday,2013-08
No Holiday,301.71,0.0,0.0,80,haze,haze,2013-08-30 11:00:00,5810,8,2013,11,4,30,August,False,Weekday,2013-08
No Holiday,302.97,0.0,0.0,0,clear,sky is clear,2013-08-30 12:00:00,6269,8,2013,12,4,30,August,False,Weekday,2013-08
No Holiday,304.5,0.0,0.0,0,clear,sky is clear,2013-08-30 13:00:00,6172,8,2013,13,4,30,August,False,Weekday,2013-08
No Holiday,305.31,0.0,0.0,12,clouds,few clouds,2013-08-30 15:00:00,6160,8,2013,15,4,30,August,False,Weekday,2013-08
No Holiday,304.68,0.0,0.0,12,clouds,few clouds,2013-08-30 16:00:00,6009,8,2013,16,4,30,August,False,Weekday,2013-08
No Holiday,304.51,0.0,0.0,12,clouds,few clouds,2013-08-30 17:00:00,5387,8,2013,17,4,30,August,False,Weekday,2013-08
No Holiday,304.43,0.0,0.0,0,clear,sky is clear,2013-08-30 18:00:00,5021,8,2013,18,4,30,August,False,Weekday,2013-08
No Holiday,303.93,0.0,0.0,0,clear,sky is clear,2013-08-30 19:00:00,4057,8,2013,19,4,30,August,False,Weekday,2013-08
No Holiday,302.27,0.0,0.0,0,clear,sky is clear,2013-08-30 20:00:00,3458,8,2013,20,4,30,August,False,Weekday,2013-08
No Holiday,300.34,0.0,0.0,0,clear,sky is clear,2013-08-30 21:00:00,3181,8,2013,21,4,30,August,False,Weekday,2013-08
No Holiday,299.58,0.0,0.0,0,clear,sky is clear,2013-08-30 22:00:00,2546,8,2013,22,4,30,August,False,Weekday,2013-08
No Holiday,299.35,0.0,0.0,0,clear,sky is clear,2013-08-30 23:00:00,2101,8,2013,23,4,30,August,False,Weekday,2013-08
No Holiday,299.2,0.0,0.0,0,clear,sky is clear,2013-08-31 00:00:00,1321,8,2013,0,5,31,August,True,Weekend,2013-08
No Holiday,289.6,0.0,0.0,1,clear,sky is clear,2013-09-01 23:00:00,1712,9,2013,23,6,1,September,True,Weekend,2013-09
Labor Day,288.78,0.0,0.0,0,clear,sky is clear,2013-09-02 00:00:00,1041,9,2013,0,0,2,September,False,Weekday,2013-09
No Holiday,286.67,0.0,0.0,1,clear,sky is clear,2013-09-02 01:00:00,563,9,2013,1,0,2,September,False,Weekday,2013-09
No Holiday,285.62,0.0,0.0,0,clear,sky is clear,2013-09-02 03:00:00,259,9,2013,3,0,2,September,False,Weekday,2013-09
No Holiday,285.69,0.0,0.0,0,clear,sky is clear,2013-09-02 04:00:00,323,9,2013,4,0,2,September,False,Weekday,2013-09
No Holiday,285.67,0.0,0.0,0,clear,sky is clear,2013-09-02 05:00:00,637,9,2013,5,0,2,September,False,Weekday,2013-09
No Holiday,286.11,0.0,0.0,90,clouds,overcast clouds,2013-09-02 06:00:00,1078,9,2013,6,0,2,September,False,Weekday,2013-09
No Holiday,286.31,0.0,0.0,0,clear,sky is clear,2013-09-02 07:00:00,1567,9,2013,7,0,2,September,False,Weekday,2013-09
No Holiday,286.34,0.0,0.0,0,clear,sky is clear,2013-09-02 08:00:00,2064,9,2013,8,0,2,September,False,Weekday,2013-09
No Holiday,286.57,0.0,0.0,0,rain,light rain,2013-09-02 09:00:00,2605,9,2013,9,0,2,September,False,Weekday,2013-09
No Holiday,287.54,0.0,0.0,0,rain,light rain,2013-09-02 10:00:00,3201,9,2013,10,0,2,September,False,Weekday,2013-09
No Holiday,288.98,0.0,0.0,0,clear,sky is clear,2013-09-02 12:00:00,4245,9,2013,12,0,2,September,False,Weekday,2013-09
No Holiday,289.74,0.0,0.0,0,clear,sky is clear,2013-09-02 13:00:00,4134,9,2013,13,0,2,September,False,Weekday,2013-09
No Holiday,294.3,0.0,0.0,24,clouds,few clouds,2013-09-02 14:00:00,4454,9,2013,14,0,2,September,False,Weekday,2013-09
No Holiday,291.32,0.0,0.0,0,clear,sky is clear,2013-09-02 15:00:00,4388,9,2013,15,0,2,September,False,Weekday,2013-09
No Holiday,291.75,0.0,0.0,0,clear,sky is clear,2013-09-02 16:00:00,4165,9,2013,16,0,2,September,False,Weekday,2013-09
No Holiday,294.39,0.0,0.0,56,clouds,broken clouds,2013-09-02 17:00:00,3835,9,2013,17,0,2,September,False,Weekday,2013-09
No Holiday,291.46,0.0,0.0,0,clear,sky is clear,2013-09-02 18:00:00,3666,9,2013,18,0,2,September,False,Weekday,2013-09
No Holiday,289.54,0.0,0.0,0,clear,sky is clear,2013-09-02 19:00:00,3356,9,2013,19,0,2,September,False,Weekday,2013-09
No Holiday,292.89,0.0,0.0,36,clouds,scattered clouds,2013-09-02 20:00:00,2913,9,2013,20,0,2,September,False,Weekday,2013-09
No Holiday,286.53,0.0,0.0,0,clear,sky is clear,2013-09-02 21:00:00,2325,9,2013,21,0,2,September,False,Weekday,2013-09
No Holiday,285.51,0.0,0.0,0,clear,sky is clear,2013-09-02 22:00:00,1754,9,2013,22,0,2,September,False,Weekday,2013-09
No Holiday,285.47,0.0,0.0,0,clear,sky is clear,2013-09-02 23:00:00,1064,9,2013,23,0,2,September,False,Weekday,2013-09
No Holiday,284.58,0.0,0.0,0,clear,sky is clear,2013-09-03 00:00:00,573,9,2013,0,1,3,September,False,Weekday,2013-09
No Holiday,283.36,0.0,0.0,0,fog,fog,2013-09-03 01:00:00,333,9,2013,1,1,3,September,False,Weekday,2013-09
No Holiday,283.36,0.0,0.0,0,mist,mist,2013-09-03 01:00:00,333,9,2013,1,1,3,September,False,Weekday,2013-09
No Holiday,283.15,0.0,0.0,75,mist,mist,2013-09-03 02:00:00,223,9,2013,2,1,3,September,False,Weekday,2013-09
No Holiday,289.95,0.0,0.0,1,mist,mist,2013-09-04 08:00:00,6220,9,2013,8,2,4,September,False,Weekday,2013-09
No Holiday,290.88,0.0,0.0,0,clear,sky is clear,2013-09-04 09:00:00,5776,9,2013,9,2,4,September,False,Weekday,2013-09
No Holiday,294.66,0.0,0.0,0,clear,sky is clear,2013-09-04 10:00:00,4709,9,2013,10,2,4,September,False,Weekday,2013-09
No Holiday,296.68,0.0,0.0,0,clear,sky is clear,2013-09-04 11:00:00,4854,9,2013,11,2,4,September,False,Weekday,2013-09
No Holiday,298.99,0.0,0.0,5,clear,sky is clear,2013-09-04 12:00:00,5194,9,2013,12,2,4,September,False,Weekday,2013-09
No Holiday,301.16,0.0,0.0,12,clouds,few clouds,2013-09-04 13:00:00,5069,9,2013,13,2,4,September,False,Weekday,2013-09
No Holiday,301.79,0.0,0.0,20,clouds,few clouds,2013-09-04 15:00:00,5921,9,2013,15,2,4,September,False,Weekday,2013-09
No Holiday,302.01,0.0,0.0,20,clouds,few clouds,2013-09-04 16:00:00,6455,9,2013,16,2,4,September,False,Weekday,2013-09
No Holiday,301.48,0.0,0.0,20,clouds,few clouds,2013-09-04 17:00:00,6227,9,2013,17,2,4,September,False,Weekday,2013-09
No Holiday,300.15,0.0,0.0,64,clouds,broken clouds,2013-09-04 18:00:00,4824,9,2013,18,2,4,September,False,Weekday,2013-09
No Holiday,298.04,0.0,0.0,64,clouds,broken clouds,2013-09-04 19:00:00,3568,9,2013,19,2,4,September,False,Weekday,2013-09
No Holiday,296.4,0.0,0.0,64,clouds,broken clouds,2013-09-04 20:00:00,3109,9,2013,20,2,4,September,False,Weekday,2013-09
No Holiday,294.67,0.0,0.0,80,clouds,broken clouds,2013-09-04 21:00:00,2536,9,2013,21,2,4,September,False,Weekday,2013-09
No Holiday,293.87,0.0,0.0,80,clouds,broken clouds,2013-09-04 22:00:00,2027,9,2013,22,2,4,September,False,Weekday,2013-09
No Holiday,292.95,0.0,0.0,80,clouds,broken clouds,2013-09-04 23:00:00,3578,9,2013,23,2,4,September,False,Weekday,2013-09
No Holiday,292.28,0.0,0.0,80,clouds,broken clouds,2013-09-05 00:00:00,753,9,2013,0,3,5,September,False,Weekday,2013-09
No Holiday,291.56,0.0,0.0,80,clouds,broken clouds,2013-09-05 01:00:00,425,9,2013,1,3,5,September,False,Weekday,2013-09
No Holiday,290.65,0.0,0.0,80,clouds,broken clouds,2013-09-05 02:00:00,292,9,2013,2,3,5,September,False,Weekday,2013-09
No Holiday,290.26,0.0,0.0,88,clouds,overcast clouds,2013-09-05 03:00:00,366,9,2013,3,3,5,September,False,Weekday,2013-09
No Holiday,288.35,0.0,0.0,24,clouds,few clouds,2013-09-05 05:00:00,3093,9,2013,5,3,5,September,False,Weekday,2013-09
No Holiday,288.6,0.0,0.0,0,clear,sky is clear,2013-09-05 06:00:00,6054,9,2013,6,3,5,September,False,Weekday,2013-09
No Holiday,289.51,0.0,0.0,48,clouds,scattered clouds,2013-09-05 08:00:00,6276,9,2013,8,3,5,September,False,Weekday,2013-09
No Holiday,292.891,0.0,0.0,48,clouds,scattered clouds,2013-09-05 11:00:00,5007,9,2013,11,3,5,September,False,Weekday,2013-09
No Holiday,297.32,0.0,0.0,8,clear,sky is clear,2013-09-05 12:00:00,5299,9,2013,12,3,5,September,False,Weekday,2013-09
No Holiday,299.6,0.0,0.0,8,clear,sky is clear,2013-09-05 14:00:00,5584,9,2013,14,3,5,September,False,Weekday,2013-09
No Holiday,300.27,0.0,0.0,0,clear,sky is clear,2013-09-05 15:00:00,5907,9,2013,15,3,5,September,False,Weekday,2013-09
No Holiday,300.37,0.0,0.0,0,clear,sky is clear,2013-09-05 17:00:00,6170,9,2013,17,3,5,September,False,Weekday,2013-09
No Holiday,299.73,0.0,0.0,0,clear,sky is clear,2013-09-05 18:00:00,4681,9,2013,18,3,5,September,False,Weekday,2013-09
No Holiday,296.93,0.0,0.0,0,clear,sky is clear,2013-09-05 20:00:00,3217,9,2013,20,3,5,September,False,Weekday,2013-09
No Holiday,296.749,0.0,0.0,0,clear,sky is clear,2013-09-05 23:00:00,1194,9,2013,23,3,5,September,False,Weekday,2013-09
No Holiday,296.509,0.0,0.0,12,clouds,few clouds,2013-09-06 00:00:00,662,9,2013,0,4,6,September,False,Weekday,2013-09
No Holiday,294.37,0.0,0.0,1,clear,sky is clear,2013-09-06 01:00:00,393,9,2013,1,4,6,September,False,Weekday,2013-09
No Holiday,294.37,0.0,0.0,1,clear,sky is clear,2013-09-06 02:00:00,306,9,2013,2,4,6,September,False,Weekday,2013-09
No Holiday,296.31,0.0,0.0,75,clouds,broken clouds,2013-09-06 09:00:00,5297,9,2013,9,4,6,September,False,Weekday,2013-09
No Holiday,299.84,0.0,0.0,40,clouds,scattered clouds,2013-09-06 10:00:00,4703,9,2013,10,4,6,September,False,Weekday,2013-09
No Holiday,301.84,0.0,0.0,1,clear,sky is clear,2013-09-06 11:00:00,5171,9,2013,11,4,6,September,False,Weekday,2013-09
No Holiday,304.18,0.0,0.0,1,clear,sky is clear,2013-09-06 13:00:00,5382,9,2013,13,4,6,September,False,Weekday,2013-09
No Holiday,305.15,0.0,0.0,1,clear,sky is clear,2013-09-06 14:00:00,5770,9,2013,14,4,6,September,False,Weekday,2013-09
No Holiday,305.17,0.0,0.0,40,clouds,scattered clouds,2013-09-06 16:00:00,6535,9,2013,16,4,6,September,False,Weekday,2013-09
No Holiday,305.17,0.0,0.0,40,clouds,scattered clouds,2013-09-06 17:00:00,5907,9,2013,17,4,6,September,False,Weekday,2013-09
No Holiday,303.84,0.0,0.0,1,clear,sky is clear,2013-09-06 18:00:00,5199,9,2013,18,4,6,September,False,Weekday,2013-09
No Holiday,301.5,0.0,0.0,1,clear,sky is clear,2013-09-06 19:00:00,3923,9,2013,19,4,6,September,False,Weekday,2013-09
No Holiday,298.356,0.0,0.0,0,clear,sky is clear,2013-09-06 21:00:00,2978,9,2013,21,4,6,September,False,Weekday,2013-09
No Holiday,298.356,0.0,0.0,0,clear,sky is clear,2013-09-06 22:00:00,2846,9,2013,22,4,6,September,False,Weekday,2013-09
No Holiday,298.356,0.0,0.0,0,clear,sky is clear,2013-09-06 23:00:00,2018,9,2013,23,4,6,September,False,Weekday,2013-09
No Holiday,296.67,0.0,0.0,0,clear,sky is clear,2013-09-07 00:00:00,1252,9,2013,0,5,7,September,True,Weekend,2013-09
No Holiday,296.4,0.0,0.0,1,clear,sky is clear,2013-09-07 01:00:00,744,9,2013,1,5,7,September,True,Weekend,2013-09
No Holiday,296.13,0.0,0.0,1,clear,sky is clear,2013-09-07 02:00:00,560,9,2013,2,5,7,September,True,Weekend,2013-09
No Holiday,293.88,0.0,0.0,1,fog,fog,2013-09-07 04:00:00,433,9,2013,4,5,7,September,True,Weekend,2013-09
No Holiday,293.37,0.0,0.0,1,mist,mist,2013-09-07 05:00:00,950,9,2013,5,5,7,September,True,Weekend,2013-09
No Holiday,299.589,0.0,0.0,12,rain,moderate rain,2013-09-07 20:00:00,3341,9,2013,20,5,7,September,True,Weekend,2013-09
No Holiday,296.032,0.0,0.0,0,clear,sky is clear,2013-09-07 21:00:00,3050,9,2013,21,5,7,September,True,Weekend,2013-09
No Holiday,295.63,0.0,0.0,1,clear,sky is clear,2013-09-07 22:00:00,3792,9,2013,22,5,7,September,True,Weekend,2013-09
No Holiday,294.14,0.0,0.0,1,clear,sky is clear,2013-09-07 23:00:00,3209,9,2013,23,5,7,September,True,Weekend,2013-09
No Holiday,290.836,0.0,0.0,12,clouds,few clouds,2013-09-08 05:00:00,553,9,2013,5,6,8,September,True,Weekend,2013-09
No Holiday,294.353,0.0,0.0,0,clear,sky is clear,2013-09-08 13:00:00,4028,9,2013,13,6,8,September,True,Weekend,2013-09
No Holiday,294.353,0.0,0.0,0,clear,sky is clear,2013-09-08 14:00:00,4120,9,2013,14,6,8,September,True,Weekend,2013-09
No Holiday,296.115,0.0,0.0,12,clouds,few clouds,2013-09-08 15:00:00,4326,9,2013,15,6,8,September,True,Weekend,2013-09
No Holiday,296.43,0.0,0.0,12,clouds,few clouds,2013-09-08 16:00:00,4108,9,2013,16,6,8,September,True,Weekend,2013-09
No Holiday,296.18,0.0,0.0,12,clouds,few clouds,2013-09-08 17:00:00,4049,9,2013,17,6,8,September,True,Weekend,2013-09
